"","score","text"
"515",0,"RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>"
"516",1,"@narendramodi oh that's great."
"517",0,"@narendramodi  Bharat ke lite kya?"
"518",0,"<U+0926><U+092C><U+0902><U+0917>, <U+091F><U+093E><U+0907><U+0917><U+0930>, <U+0926><U+093F><U+0916><U+0928><U+0947> <U+0935><U+093E><U+0933><U+093E> <U+0938><U+0932><U+092E><U+093E><U+0928> <U+092B><U+0948><U+0938><U+0932><U+093E> <U+0938><U+0941><U+0928> <U+0930><U+094B> <U+092A><U+0921><U+093E><U+0964>
<U+092D><U+0917><U+0924><U+0938><U+093F><U+0902><U+0939>, <U+0930><U+093E><U+091C><U+0917><U+0941><U+0930><U+0941>, <U+0938><U+0941><U+0916><U+0926><U+0947><U+0935> <U+092B><U+0948><U+0938><U+0932><U+093E> <U+0938><U+0941><U+0928> <U+0939><U+0938><U+0924><U+0947> <U+0939><U+0941><U+090F> <U+0935><U+0902><U+0926><U+0947><U+092E><U+093E><U+0924><U+0930><U+092E><U+094D> <U+0915><U+0939><U+0928><U+0947> <U+0932><U+0917><U+0947>
<U+0905><U+0938><U+0932><U+0940> <U+0939><U+0940><U+0930><U+094B>
@narendramodi_FC"
"519",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"520",0,"<U+0905><U+092C> <U+0907><U+0938> <U+0915><U+094B> <U+0915><U+093F><U+092F><U+093E> <U+0915><U+0939><U+0947><U+0902><U+0917><U+0947> 

<U+0905><U+091A><U+094D><U+091B><U+0947> <U+0926><U+093F><U+0928> 

@narendramodi http://t.co/1oHrbdJ8CN"
"521",1,"RT @ProudHindu9: @narendramodi ji we hindus need better connectivity for char dhaam yatra..
Without government subsidy"
"522",0,"RT @RpG_89: Good now plz sir act against illegal Bangladeshis in Bengal &amp;Assam :((  https://t.co/42f2nPdHuw"
"523",1,"@narendramodi this man is the first politician who ever thinks about the eastern states. #respect #trueleader"
"524",2,"@narendramodi thank you so much for helping Bangladesh. Stfu"
"525",1,"RT @OfficeOffRG: I need support of everyone here to expose @narendramodi suit-boot ki sarkar"
"526",1,"#need of the hour to have #political #rapprochement with #neighbouring #countries. Nice of @narendramodi. @ndtv. https://t.co/sKaojFQVI8"
"527",1,"Can you imagine a PM like MMS accomplishing this?
~ India needed this kind of leadership ~
 https://t.co/R1z0RsXOrt"
"528",0,"RT @OfficeOffRG: My fourth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, Aalu nan 60 rs ka bikta hai. aissa anyay kyu bha<U+2026>"
"529",0,"@narendramodi sir anyhow stop those bangaldeshi to enter in india illegaly"
"530",-2,"@narendramodi where are achche din??? where are jobs??? negative growth in eight key sectors"
"531",1,"@narendramodi But our #GutterMedia is busy in some Bollywood bhaand's ""achievement"" at HC."
"532",1,"Very good indeed done. Congrats to all involved. https://t.co/cdp8TwC7kq"
"533",0,"RT @OfficeOffRG: My third question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, aalu ka prontha 30 rs ka bikta hai. aissa anyay k<U+2026>"
"534",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"535",1,"@AMAHESH5 @narendramodi super ji narendramodi kitaiyea request ah<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>"
"536",0,"@narendramodi <U+0938><U+0930> <U+092E><U+0930><U+0924><U+0947> <U+0915><U+093F><U+0938><U+093E><U+0928><U+094B><U+0902> <U+0915><U+094B> <U+092D><U+0940> <U+092A><U+0942><U+091B> <U+0932><U+094B>"
"537",0,"RT @i_Aakanksha: @narendramodi 

Visit @Offlce0fRG <U+0915><U+094B><U+092E><U+0947><U+0921><U+0940> <U+0928><U+093E><U+0907><U+091F> <U+0926><U+0947><U+0916><U+0928><U+0947> <U+0915><U+0940> <U+091C><U+0930><U+0942><U+0930><U+0924> <U+0928><U+0939><U+093F> <U+092A><U+0921><U+0947><U+0917><U+0940><U+0964>"
"538",1,"@narendramodi sir welcome commedy night with Pappu @OfficeOfRG we will play twitter twitter along with him"
"539",0,"@narendramodi sir aap sbke liye bht kuch kar rhe hai but private jobs wale bht pareshan rehte hai unke liye bhi kuch kriye.."
"540",2,"@narendramodi A special thanks to Dr. Manmohan Singh for doing a great n historical work."
"541",0,"@narendramodi greetings to people of Bangladesh from people of India"
"542",1,"RT @Neelam_Soti: .@narendramodi ji security is prerequisite of development. If Hindus are not secure what will they do of development?"
"543",0,"RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>"
"544",0,"RT @Neelam_Soti: .@narendramodi ji why don't you send a Home Ministry delegation to inspect Nadia Riots? That will give strength and solace<U+2026>"
"545",0,"RT @PMOIndia: PM @narendramodi travels by the Delhi Metro. http://t.co/q1Os6LEAH9"
"546",0,"@narendramodi what's up?"
"547",0,"Narendra Modi on Twitter http://t.co/81yyd9efwB"
"548",1,"RT @centerofright: http://t.co/EJrGuFHD20? - RahulG and SoniaG will not know what is hitting them - Classic move by @narendramodi"
"549",0,"RT @Neelam_Soti: .@narendramodi ji no big BJP leader came to give solace to victims of Saharanpur riots. Shopkeepers lost a lot in those ri<U+2026>"
"550",0,"RT narendramodi: The Amendment passed ensures a permanent settlement of land boundary with Bangladesh &amp; resolution of long-pending boundary<U+2026>"
"551",0,"RT @OfficeOffRG: My second question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, Aalu bhujia 30 rs ka packet bikta hai. aissa any<U+2026>"
"552",0,"@narendramodi sir assam ka bjp mp ne jo  achha mudda uthaaya usmi ap gambirta se gor farmayenge, (bangaladeshi guspet) @SushmaSwaraj Isalute"
"553",0,"@narendramodi Salman unfair verdict On Salman"
"554",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"555",0,"RT @Devinder_Sharma: This Gir cow in Brazil has yielded 71.13 lit of milk/day. Gir is a native breed from Gujarat in India. https://t.co/Nb<U+2026>"
"556",0,"RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>"
"557",-2,"@narendramodi Congress careless traitors have damaged our relationships with our Budhist/Hindu neighbours.We must rebuild and recapture!"
"558",-1,"@EkLooney na hoga. He has shown his arrogance before. Lets see if he shows sense.... @SuPriyoBabul @narendramodi"
"559",0,"@narendramodi Mohtarma Dhanyawad"
"560",0,"#KCA #VoteJKT48ID narendramodi: Spoke to Bangladesh PM Sheikh Hasina and conveyed my greetings to the people of Bangladesh on this landmark<U+2026>"
"561",0,"""@narendramodi: <U+4F60><U+597D><U+4E2D><U+56FD>!<U+671F><U+5F85><U+901A><U+8FC7><U+5FAE><U+535A><U+4E0E><U+4E2D><U+56FD><U+670B><U+53CB><U+4EEC><U+4E92><U+52A8>. Hello China! Looking forward to interacting with Chinese friends through Weibo. http://t.co/G951r7jqxw"""
"562",0,"@HDFCBank_Cares when @narendramodi @PMOIndia opening zero balance account yr bank keep on making illegal gains @arunjaitley @jayantsinha"
"563",0,"RT @OfficeOffRG: My first question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, chips 10 rs ka packet bikta hai. aissa anyay kyu <U+2026>"
"564",0,"Spoke to #Bangladesh PM Sheikh Hasina and conveyed my greetings to the people of Bangladesh on this landmark occasion:
@narendramodi"
"565",1,"RT @navaidhamid: PM @narendramodi dnt forget to Thanks visionary leadership of Dr. Manmohan Singh for initiating the this Bill"
"566",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"567",0,"@narendramodi #WeSupportSalmanKhan 
{ unfair verdict on salman }
.
.
."
"568",0,"RT @narendrapjoshi: @OfficeOffRG @VictoryForNamo @narendramodi http://t.co/J5sPBiepzx"
"569",1,"RT @Neelam_Soti: .@narendramodi ji security is prerequisite of development. If Hindus are not secure what will they do of development?"
"570",1,"@NarendraModi:This reflects the collective will of the nation to build constructive relations with our neighbours."
"571",0,"RT @hydyouthcong: Sir @RashtrapatiBhvn since u r from congres plz dismiss narendramodi and elect Rahul sir as PM so that congres will destr<U+2026>"
"572",0,"RT @Manojkaswa: #NepalDisasterReliefByMSG 
St @Gurmeetramrahim Ji is reached in Nepal with trained team of volunteers. @narendramodi http:/<U+2026>"
"573",0,"RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI"
"574",0,"@narendramodi Hope problems with China gets solved successfully."
"575",1,"@narendramodi thanks. In the same tone, please reclaim kachchatheevu from SL."
"576",0,"@narendramodi ~ <U+0915><U+094B><U+0908> <U+092D><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0917><U+094D><U+092F><U+093E><U+0930><U+0939> <U+0915><U+0930><U+094B><U+0921> <U+0930><U+093E><U+091C><U+0938><U+094D><U+0925><U+093E><U+0928><U+0940><U+092F><U+094B> <U+0915><U+0940> <U+092E><U+093E><U+092F><U+0921> <U+092D><U+093E><U+0937><U+093E> <U+0915><U+094B> <U+0905><U+092C> <U+0924><U+0915> <U+0906><U+0920><U+0935><U+0940> <U+0905><U+0928><U+0941><U+0938><U+0942><U+091A><U+093F> <U+092E><U+0947> <U+0936><U+093E><U+092E><U+093F><U+0932> <U+0928><U+0939><U+0940> <U+0915><U+0930> <U+0938><U+0915><U+0940>,<U+0915><U+094D><U+092F><U+094B> ?"
"577",-1,"RT @Neelam_Soti: .@narendramodi ji you sought report from State govt on an alleged Church attack in Haryana. Please also seek report on Nad<U+2026>"
"578",0,"@Amitshah_G <U+092F><U+0947> <U+0905><U+092A><U+0928><U+0947><U+0906><U+092A> <U+0915><U+094B> <U+0905><U+092E><U+093F><U+0924> <U+0936><U+093E><U+0939> <U+091C><U+0940> <U+0915><U+093E> <U+092B><U+0948><U+0928> <U+0915><U+0939><U+0928><U+0947><U+0935><U+093E><U+0932><U+093E> <U+092B><U+093E><U+0932><U+094B> <U+0905><U+0928><U+092B><U+093E><U+0932><U+094B> <U+0915><U+093E> <U+0916><U+0947><U+0932> <U+0915><U+0930><U+0924><U+093E> <U+0939><U+0948><U+0964> <U+092F><U+0947> <U+0936><U+0916><U+094D><U+0938> #BJP <U+092A><U+0947> <U+0915><U+0932><U+0902><U+0915> <U+0939><U+0948><U+0964> @narendramodi"
"579",3,"@narendramodi Yes sir, we have to make strong relations with our neighbors which will help to make a strong India in your great government"
"580",0,"RT @ShanuAhluwalia: #Farmers Tera kya hoga ""@news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraMod<U+2026>"
"581",0,"@i_Aakanksha @narendramodi @Offlce0fRG <U+0915><U+094B> <U+091C><U+0930><U+093E> <U+0938><U+093E><U+0902><U+0938> <U+0932><U+0947><U+0928><U+0947> <U+0926><U+094B> <U+0928><U+0939><U+0940> <U+0924><U+094B> <U+0935><U+094B> <U+092D><U+093E><U+0917> <U+091C><U+093E><U+090F><U+0917><U+093E><U+2026>!"
"582",0,"Nadia riots for Hindus were butchered by Muslims, any enquiry ordered @narendramodi @HMOIndia ?  neo-secularism ?"
"583",0,"RT @raju: .@narendramodi makes time for @TIME http://t.co/8hKAbLvMuk http://t.co/tDKcntNaAr"
"584",0,"Thank you @PMOIndia. Next step, please make it infiltrator proof like the Western border. Major bane for us from NE. https://t.co/ArgUR90yl9"
"585",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"586",0,"RT @siddarthpaim: @narendramodi it would be more historic if both houses pass a resolution to deport Bangladeshi immigrants @BJPRajnathSing<U+2026>"
"587",1,"@narendramodi Superb :-) http://t.co/hmW3mdfmlZ"
"588",1,"@narendramodi Doesn't this require any legislation being passed on Bangladesh's side as well?"
"589",0,"@therealkapildev @narendramodi"
"590",0,"@narendramodi they will still say it was a no ball..."
"591",0,"RT @OfficeOffRG: <U+0906> <U+0917><U+092F><U+093E> <U+092E><U+0948><U+0902><U+0964> @narendramodi <U+091C><U+0940> <U+0938><U+094D><U+0935><U+093E><U+0917><U+0924> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+094B><U+0917><U+0947> <U+0939><U+092E><U+093E><U+0930><U+093E><U+0964>"
"592",0,"@narendramodi My dear P.M Sab you only the hope of the nation"
"593",0,"RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>"
"594",1,"@narendramodi What is the benefit Mr. PM?"
"595",0,"@sidharthnsingh Sir when is BJP going to raise #NadiaRiots massacre of Hindus in Parliament that u promised? @AmitShahOffice @narendramodi"
"596",0,"@narendramodi today rupee reached your age..when will it reach advanis age??"
"597",0,"You give me bribe,i will give u bail:Biased Judiciary.@Rishi_prasad @Ruchibajaj4 @Ashramindia @swamy39 @Narendramodi @Mangalmaytv @Aajtak"
"598",0,"@IshanMishr @RaajaSaheb @narendramodi http://t.co/H0p4MrsSzg"
"599",1,"@narendramodi Grt victory for India &amp; Bsngladesh."
"600",1,"@narendramodi great decision which was pending for a long time."
"601",1,"@narendramodi 
good job Sir...<U+270C><U+270C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>"
"602",-1,"RT @Neelam_Soti: .@narendramodi ji if u speak on killings of Hindus in Nadia that will trigger a national debate on plight of Hindus.That w<U+2026>"
"603",0,"@narendramodi   chalo sukra hai India Bangladesh sima viwad kuchh had tak thik huwa"
"604",1,"@narendramodi sir, Appreciated"
"605",3,"RT @therealkapildev: Just met the top man of our country, our Honourable PM @narendramodi . Feeling very happy and proud."
"606",0,"@narendramodi 
.#WeSupportSalmanKhan Unfair Verdict On Salman"
"607",1,"RT @KalpenParekh: @NagpalManoj @arunjaitley @narendramodi bonus stripping in any category should be disallowed. The category isn't an issue<U+2026>"
"608",1,"RT @ETPolitics: How .@narendramodi govt radically enhanced and transformed top bureaucracy's role http://t.co/wcrvVicHdH http://t.co/ephXb8<U+2026>"
"609",3,"RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>"
"610",0,"<U+0D39><U+0D4B>, <U+0D05><U+0D2A><U+0D4D><U+0D2A><U+0D4A> <U+0D05><U+0D35><U+0D3F><U+0D1F><U+0D47><U+0D15><U+0D4D><U+0D15><U+0D4D><U+200C> <U+0D12><U+0D30><U+0D41> <U+0D2F><U+0D3E><U+0D24><U+0D4D><U+0D30> <U+0D0E><U+0D28><U+0D4D><U+0D24><U+0D3E><U+0D2F><U+0D3E><U+0D32><U+0D41><U+0D02> <U+0D2A><U+0D4D><U+0D30><U+0D24><U+0D40><U+0D15><U+0D4D><U+0D37><U+0D3F><U+0D15><U+0D4D><U+0D15><U+0D3E><U+0D02>. https://t.co/8KK0VLb3nj"
"611",1,"@narendramodi 
 Good sir"
"612",1,"PM @narendramodi dnt forget to Thanks visionary leadership of Dr. Manmohan Singh for initiating the this Bill"
"613",2,"@narendramodi Good going sir! Hope u will achieve Majority in RS as well!"
"614",0,"RT @siddarthpaim: @narendramodi it would be more historic if both houses pass a resolution to deport Bangladeshi immigrants @BJPRajnathSing<U+2026>"
"615",1,"This reflects the collective will of the nation to build constructive relations 
with our neighbours:
@narendramodi"
"616",0,"RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>"
"617",1,"RT @radhakras21: Sattaak!!  Well done #Modisarkar Three Cheers to @narendramodi . When was d last time it happened? https://t.co/6cnQr2bQ6R"
"618",0,"@narendramodi  we take care our neighbours but when will u take care of farmers of india"
"619",-3,"@narendramodi When do you plan to send Bangladeshis having fun, crime, murder, loot and pillage on my taxes"
"620",1,"RT @sarkar_swati: Excellent set of tweets from @Neelam_Soti demanding that PM @narendramodi speak up on riots against Hindus. Read: https:/<U+2026>"
"621",2,"Congrats to India govt for achieving this milestone. A great step to bring stability in the eastern region https://t.co/dazOllAkL6"
"622",0,"RT @FocusNewsIndia: READ INTERVIEW | @PMOIndia @narendramodi on @TIME magazine's cover

http://t.co/HAwUNDnbhM http://t.co/qMhd6EbL4y"
"623",1,"@narendramodi Nice Move Our PM"
"624",0,"LBA will seriously be transformative. https://t.co/mCT2ddRtsi"
"625",0,"RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI"
"626",-1,"Waiting for @OfficeOfRG &amp; @narendramodi to have a go at each other on twitter ... 
Ek pro padh yatra aur doosra pro overseas yatra"
"627",0,"@narendramodi"
"628",0,"@narendramodi absolutely"
"629",0,"@narendramodi ist doch indien"
"630",2,"@narendramodi we trust on this gov. Sir But opp. Have there work we r with u sir"
"631",0,"<U+0906><U+091C> <U+0925><U+0948><U+0902><U+0915><U+094D><U+0938> <U+0917><U+093F><U+0935><U+093F><U+0902><U+0917> <U+0921><U+0947> <U+0939><U+0948> <U+0915><U+094D><U+092F><U+093E> <U+0938><U+0930> <U+091C><U+0940> <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https://t.co/faZcnf8gu8"
"632",0,"#Farmers Tera kya hoga ""@news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi """
"633",0,"@narendramodi lage raho sir"
"634",0,"RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>"
"635",0,"Narendra Modi on Twitter http://t.co/MgfqNIaWaT"
"636",2,"RT @narendramodi: Always a delight to meet you, @therealkapildev. Thanks for your contribution of Rs. 51 lakhs for PMNRF. http://t.co/QkhpU<U+2026>"
"637",-2,"Sir, Hindus r being brutally persecuted in West Bengal! Does our govt hv no concern for the safety of Hindus in WB? https://t.co/IsrjrGh4eL"
"638",1,"@narendramodi is your finger good for your eye security ?"
"639",-2,"Rupee has fallen down below 64/$... Are we heading towards big debacle in 2019 elections.....? @narendramodi @Swamy39"
"640",0,"@narendramodi @ShekharGupta @PMOIndia 12thou S/m land give back to Nepal.. Jo border me Dhoti logo ne atikraman kar rakha hai"
"641",-1,"When the glass panes in the church in delhi was broken by kids playing with ball, High level enquiry was ordered @narendramodi @HMOIndia"
"642",0,"@OfficeOfRG No food park in 10 years of #UPA rule ? Did the Potato Chip industry start after @narendramodi came to power?"
"643",0,"@narendramodi #WeSupportSalmanKhan 
{ unfair verdict on salman }
.
.
."
"644",0,"RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>"
"645",1,"@narendramodi Sir.. Appreciated"
"646",0,"@narendramodi  i am a resident of Varanasi-Sir why do we require Metro in our city which is place for tourism/trade. No industry/no big jobs"
"647",3,"@olivierclaurent Brilliant work dude. One of finest cover of @narendramodi @timepictures  #ModiMatters http://t.co/t6uzTQNsSc"
"648",0,"RT @Neelam_Soti: .@narendramodi ji you rescued people from Yemen and Nepal. Also do something for Hindu victims of Nadia Riots. http://t.co<U+2026>"
